g4002,"πέντε, οἱ, αἱ, τά",Indeclinable Numeral (Adjective),pente,(pen'-teh),five,five. ,"A primary number; ""five"" -- five. "
g4003,"πεντεκαιδέκατος, η, ον",Adjective,pentekaidekatos,(pen-tek-ahee-ded'-at-os),fifteenth,fifteenth. ,From  (G4002) pente and  (G2532) kai and  (G1182) dekatos; five and tenth -- fifteenth. <p>see GREEK  (G4002) pente <p>see GREEK  (G2532) kai <p>see GREEK  (G1182) dekatos
g4004,"πεντήκοντα, οἱ, αἱ, τά",Indeclinable Numeral (Adjective),pentékonta,(pen-tay'-kon-tah),fifty,fifty. ,Multiplicative of  (G4002) pente; fifty -- fifty. <p>see GREEK  (G4002) pente
g4005,"πεντηκοστή, ῆς, ἡ","Noun, Feminine",pentékosté,(pen-tay-kos-tay'),"fiftieth, Pentecost, the second of the three great Jewish feasts",Pentecost. ,"Feminine of the ordinal of  (G4004) pentekonta; fiftieth ( (G2250) hemera being implied) from Passover, i.e. The festival of ""Pentecost"" -- Pentecost. <p>see GREEK  (G4004) pentekonta <p>see GREEK  (G2250) hemera "
g4006,"πεποίθησις, εως, ἡ","Noun, Feminine",pepoithésis,(pep-oy'-thay-sis),confidence,"confidence, trust. ","From the perfect of the alternate of  (G3958) pascho; reliance -- confidence, trust. <p>see GREEK  (G3958) pascho "
g4007,περ,-,per,(per),indeed (adds force to the preceding word),whosoever. ,"From the base of  (G4008) peran; an enclitic particle significant of abundance (thoroughness), i.e. Emphasis; much, very or ever -- (whom-)soever. <p>see GREEK  (G4008) peran "
g4008,πέραν,Adverb,peran,(per'-an),on the other side,"beyond, further, over. ","Apparently accusative case of an obsolete derivative of peiro (to ""pierce""); through (as adverb or preposition), i.e. Across -- beyond, farther (other) side, over. "
g4009,"πέρας, ατος, τό","Noun, Neuter",peras,(per'-as),a limit,"end, limit","From the same as  (G4008) peran; an extremity -- end, ut-(ter-)most participle <p>see GREEK  (G4008) peran "
g4010,"Πέργαμος, ου, ἡ","Noun, Feminine",Pergamos,(per'-gam-os),"Pergamum, a city of Mysia",Pergamum,"From  (G4444) purgos; fortified; Pergamus, a place in Asia Minor -- Pergamos. <p>see GREEK  (G4444) purgos "
g4011,"Πέργη, ης, ἡ","Noun, Feminine",Pergé,(perg'-ay),"Perga, a city of Pamphylia",Perga. ,"Probably from the same as  (G4010) Pergamos; a tower; Perga, a place in Asia Minor -- Perga. <p>see GREEK  (G4010) Pergamos "
g4012,περί,Preposition,peri,(per-ee'),"about, concerning, around (denotes place, cause or subject)","about, around","From the base of  (G4008) peran; properly, through (all over), i.e. Around; figuratively with respect to; used in various applications, of place, cause or time (with the genitive case denoting the subject or occasion or superlative point; with the accusative case the locality, circuit, matter, circumstance or general period) -- (there-)about, above, against, at, on behalf of, X and his company, which concern, (as) concerning, for, X how it will go with, ((there-, where-)) of, on, over, pertaining (to), for sake, X (e-)state, (as) touching, (where-)by (in), with. In comparative, it retains substantially the same meaning of circuit (around), excess (beyond), or completeness (through). <p>see GREEK  (G4008) peran "
g4013,περιάγω,Verb,periagó,(per-ee-ag'-o),"to lead around, to go about","lead round, go round about","From  (G4012) peri and  (G71) ago; to take around (as a companion); reflexively, to walk around -- compass, go (round) about, lead about. <p>see GREEK  (G4012) peri <p>see GREEK  (G71) ago "
g4014,περιαιρέω,Verb,periaireó,(per-ee-ahee-reh'-o),to take away (that which surrounds),"to cast off, take away","From  (G4012) peri and  (G138) haireomai (including its alternate); to remove all around, i.e. Unveil, cast off (anchor); figuratively, to expiate -- take away (up). <p>see GREEK  (G4012) peri <p>see GREEK  (G138) haireomai "
g4015,περιαστράπτω,Verb,periastrapto,(per-ee-as-trap'-to),to tie around,shine round,"From  (G4012) peri and  (G797) astrapto; to flash all around, i.e. Envelop in light -- shine round (about). <p>see GREEK  (G4012) peri <p>see GREEK  (G797) astrapto "
g4016,περιβάλλω,Verb,periballó,(per-ee-bal'-lo),"to throw around, put on","array, cast about, clothed me, put on. ","From  (G4012) peri and  (G906) ballo; to throw all around, i.e. Invest (with a palisade or with clothing) -- array, cast about, clothe(-d me), put on. <p>see GREEK  (G4012) peri <p>see GREEK  (G906) ballo "
g4017,περιβλέπομαι,Verb,periblepó,(per-ee-blep'-o),to look around,look round,From  (G4012) peri and  (G991) blepo; to look all around -- look (round) about (on). <p>see GREEK  (G4012) peri <p>see GREEK  (G991) blepo
g4018,"περιβόλαιον, ου, τό","Noun, Neuter",peribolaion,(per-ib-ol'-ah-yon),"that which is thrown around, a covering","covering, vesture. ","Neuter of a presumed derivative of  (G4016) periballo; something thrown around one, i.e. A mantle, veil -- covering, vesture. <p>see GREEK  (G4016) periballo "
g4019,περιδέω,Verb,perideó,(per-ee-deh'-o),to tie around,bind ," (G4012) peri and  (G1210) deo; to bind around one, i.e. Enwrap -- bind about. <p>see GREEK  (G1210) deo <p>see GREEK  (G4012) peri "
g4020,περιεργάζομαι,Verb,periergazomai,(per-ee-er-gad'-zom-ahee),to waste one\'s labor about (a thing),be a busybody. ,"From  (G4012) peri and  (G2038) ergazomai; to work all around, i.e. Bustle about (meddle) -- be a busybody. <p>see GREEK  (G4012) peri <p>see GREEK  (G2038) ergazomai "
g4021,"περίεργος, ον",Adjective,periergos,(per-ee'-er-gos),"overly careful, curious, meddling, subst. a busybody","meddlesome, belonging to magic","From  (G4012) peri and  (G2041) ergon; working all around, i.e. Officious (meddlesome, neuter plural magic) -- busybody, curious arts. <p>see GREEK  (G4012) peri <p>see GREEK  (G2041) ergon "
g4022,περιέρχομαι,Verb,perierchomai,(per-ee-er'-khom-ahee),to go about,go about,"From  (G4012) peri and  (G2064) erchomai (including its alternate); to come all around, i.e. Stroll, vacillate, veer -- fetch a compass, vagabond, wandering about. <p>see GREEK  (G4012) peri <p>see GREEK  (G2064) erchomai "
g4023,περιέχω,Verb,periechó,(per-ee-ekh'-o),to surround,contain,"From  (G4012) peri and  (G2192) echo; to hold all around, i.e. Include, clasp (figuratively) -- + astonished, contain, after (this manner). <p>see GREEK  (G4012) peri <p>see GREEK  (G2192) echo "
g4024,περιζώννυμι,Verb,perizónnumi,(per-id-zone'-noo-mee),to gird,gird,"From  (G4012) peri and  (G2224) zonnumi; to gird all around, i.e. (middle voice or passive) to fasten on one's belt (literally or figuratively) -- gird (about, self). <p>see GREEK  (G4012) peri <p>see GREEK  (G2224) zonnumi "
g4025,"περίθεσις, εως, ἡ","Noun, Feminine",perithesis,(per-ith'-es-is),a putting around,wearing. ,"From  (G4060) peritithemi; a putting all around, i.e. Decorating oneself with -- wearing. <p>see GREEK  (G4060) peritithemi "
g4026,περιΐστημι,Verb,periistémi,(per-ee-is'-tay-mee),"to stand around, turn around (to avoid)","avoid, shun, stand by","From  (G4012) peri and  (G2476) histemi; to stand all around, i.e. (near) to be a bystander, or (aloof) to keep away from -- avoid, shun, stand by (round about). <p>see GREEK  (G4012) peri <p>see GREEK  (G2476) histemi "
g4027,"περικάθαρμα, ατος, τό","Noun, Neuter",perikatharma,(per-ee-kath'-ar-mah),"that which is cleaned off, refuse",filth. ,"From a compound of  (G4012) peri and  (G2508) kathairo; something cleaned off all around, i.e. Refuse (figuratively) -- filth. <p>see GREEK  (G4012) peri <p>see GREEK  (G2508) kathairo "
g4028,περικαλύπτω,Verb,perikaluptó,(per-ee-kal-oop'-to),to cover around,"blindfold, cover, overlay. ","From  (G4012) peri and  (G2572) kalupto; to cover all around, i.e. Entirely (the face, a surface) -- blindfold, cover, overlay. <p>see GREEK  (G4012) peri <p>see GREEK  (G2572) kalupto "
g4029,περίκειμαι,Verb,perikeimai,(per-ik'-i-mahee),to lie around,"enclose, encircle, wear","From  (G4012) peri and  (G2749) keimai; to lie all around, i.e. Inclose, encircle, hamper (literally or figuratively) -- be bound (compassed) with, hang about. <p>see GREEK  (G4012) peri <p>see GREEK  (G2749) keimai "
g4030,"περικεφαλαία, ας, ἡ","Noun, Feminine",perikephalaia,(per-ee-kef-al-ah'-yah),a helmet,helmet. ,"Feminine of a compound of  (G4012) peri and  (G2776) kephale; encirclement of the head, i.e. A helmet -- helmet. <p>see GREEK  (G4012) peri <p>see GREEK  (G2776) kephale "
g4031,"περικρατής, ές",Adjective,perikratés,(per-ee-krat-ace'),having full command of,having power,"From  (G4012) peri and  (G2904) kratos; strong all around, i.e. A master (manager) -- + come by. <p>see GREEK  (G4012) peri <p>see GREEK  (G2904) kratos "
g4032,περικρύπτω,Verb,perikruptó,(per-ee-kroop'-to),to conceal entirely,hide. ,"From  (G4012) peri and  (G2928) krupto; to conceal all around, i.e. Entirely -- hide. <p>see GREEK  (G4012) peri <p>see GREEK  (G2928) krupto "
g4033,περικυκλόω,Verb,perikukloó,(per-ee-koo-klo'-o),to encircle,"encircle, surround","From  (G4012) peri and  (G2944) kukloo; to encircle all around, i.e. Blockade completely -- compass round. <p>see GREEK  (G4012) peri <p>see GREEK  (G2944) kukloo "
g4034,περιλάμπω,Verb,perilampó,(per-ee-lam'-po),to shine around,shine around,"From  (G4012) peri and  (G2989) lampo; to illuminate all around, i.e. Invest with a halo -- shine round about. <p>see GREEK  (G4012) peri <p>see GREEK  (G2989) lampo "
g4035,περιλείπω,Verb,perileipomai,(per-ee-li'-po),to be left remaining,remain. ,"From  (G4012) peri and  (G3007) leipo; to leave all around, i.e. (passively) survive -- remain. <p>see GREEK  (G4012) peri <p>see GREEK  (G3007) leipo "
g4036,"περίλυπος, ον",Adjective,perilupos,(per-il'-oo-pos),very sad,very sorrowful. ,"From  (G4012) peri and  (G3077) lupe; grieved all around, i.e. Intensely sad -- exceeding (very) sorry(-owful). <p>see GREEK  (G4012) peri <p>see GREEK  (G3077) lupe "
g4037,περιμένω,Verb,perimenó,(per-ee-men'-o),to wait for,wait for. ,"From  (G4012) peri and  (G3306) meno; to stay around, i.e. Await -- wait for. <p>see GREEK  (G4012) peri <p>see GREEK  (G3306) meno "
g4038,πέριξ,Adverb,perix,(per'-ix),(all) around,around,"Adverb from  (G4012) peri; all around, i.e. (as an adjective) circumjacent -- round about. <p>see GREEK  (G4012) peri "
g4039,περιοικέω,Verb,perioikeó,(per-ee-oy-keh'-o),to dwell around,dwell around,"From  (G4012) peri and  (G3611) oikeo; to reside around, i.e. Be a neighbor -- dwell round about. <p>see GREEK  (G4012) peri <p>see GREEK  (G3611) oikeo "
g4040,"περίοικος, ον",Adjective,perioikos,(per-ee'-oy-kos),"dwelling around, a neighbor",neighboring,"From  (G4012) peri and  (G3624) oikos; housed around, i.e. Neighboring (used elliptically as a noun) -- neighbour. <p>see GREEK  (G4012) peri <p>see GREEK  (G3624) oikos "
g4041,"περιούσιος, ον",Adjective,periousios,(per-ee-oo'-see-os),of one\'s own possession,chosen,"From the present participle feminine of a compound of  (G4012) peri and  (G1510) eimi; being beyond usual, i.e. Special (one's own) -- peculiar. <p>see GREEK  (G1510) eimi "
g4042,"περιοχή, ῆς, ἡ","Noun, Feminine",perioché,(per-ee-okh-ay'),"circumference, a portion circumscribed",Scripture passage,"From  (G4023) periecho; a being held around, i.e. (concretely) a passage (of Scripture, as circumscribed) -- place. <p>see GREEK  (G4023) periecho "
g4043,περιπατέω,Verb,peripateó,(per-ee-pat-eh'-o),to walk,walk,"From  (G4012) peri and  (G3961) pateo; to tread all around, i.e. Walk at large (especially as proof of ability); figuratively, to live, deport oneself, follow (as a companion or votary) -- go, be occupied with, walk (about). <p>see GREEK  (G4012) peri <p>see GREEK  (G3961) pateo "
g4044,περιπείρω,Verb,peripeiró,(per-ee-pi'-ro),"to put on a spit, to pierce",pierce through. ,"From  (G4012) peri and the base of  (G4008) peran; to penetrate entirely, i.e. Transfix (figuratively) -- pierce through. <p>see GREEK  (G4012) peri <p>see GREEK  (G4008) peran "
g4045,περιπίπτω,Verb,peripiptó,(per-ee-pip'-to),to fall around,fall into. ,"From  (G4012) peri and  (G4098) pipto; to fall into something that is all around, i.e. Light among or upon, be surrounded with -- fall among (into). <p>see GREEK  (G4012) peri <p>see GREEK  (G4098) pipto "
g4046,περιποιέω,Verb,peripoieó,(per-ee-poy-eh'-om-ahee),"to preserve, get possession of","acquire, purchase. ","Middle voice from  (G4012) peri and  (G4160) poieo; to make around oneself, i.e. Acquire (buy) -- purchase. <p>see GREEK  (G4012) peri <p>see GREEK  (G4160) poieo "
g4047,"περιποίησις, εως, ἡ","Noun, Feminine",peripoiésis,(per-ee-poy'-ay-sis),"preservation, acquisition","acquisition, possession","From  (G4046) peripoieomai; acquisition (the act or the thing); by extension, preservation -- obtain(-ing), peculiar, purchased, possession, saving. <p>see GREEK  (G4046) peripoieomai "
g4048,περιρρήγνυμι,Verb,perirégnumi,(per-ir-hrayg'-noo-mee),to tear off all around,tear off completely,"From  (G4012) peri and  (G4486) rhegnumi; to tear all around, i.e. Completely away -- rend off. <p>see GREEK  (G4012) peri <p>see GREEK  (G4486) rhegnumi "
g4049,περισπάω,Verb,perispaó,(per-ee-spah'-o),to draw away,distract,"From  (G4012) peri and  (G4685) spao; to drag all around, i.e. (figuratively) to distract (with care) -- cumber. <p>see GREEK  (G4012) peri <p>see GREEK  (G4685) spao "
g4050,"περισσεία, ας, ἡ","Noun, Feminine",perisseia,(per-is-si'-ah),superfluity,"abundance, surplus","From  (G4052) perisseuo; surplusage, i.e. Superabundance -- abundance(-ant, (-ly)), superfluity. <p>see GREEK  (G4052) perisseuo "
g4051,"περίσσευμα, ατος, τό","Noun, Neuter",perisseuma,(per-is'-syoo-mah),superfluity,"abundance, that was left","From  (G4052) perisseuo; a surplus, or superabundance -- abundance, that was left, over and above. <p>see GREEK  (G4052) perisseuo "
g4052,περισσεύω,Verb,perisseuó,(per-is-syoo'-o),"to be over and above, to abound","abound, have an abundance","From  (G4053) perissos; to superabound (in quantity or quality), be in excess, be superfluous; also (transitively) to cause to superabound or excel -- (make, more) abound, (have, have more) abundance (be more) abundant, be the better, enough and to spare, exceed, excel, increase, be left, redound, remain (over and above). <p>see GREEK  (G4053) perissos "
g4053,"περισσός, ή, όν",Adjective; Adverb,perissos,(per-is-sos'),abundant,"excessive, more abundant","From  (G4012) peri (in the sense of beyond); superabundant (in quantity) or superior (in quality); by implication, excessive; adverbially (with  (G1537) ek) violently; neuter (as noun) preeminence -- exceeding abundantly above, more abundantly, advantage, exceedingly, very highly, beyond measure, more, superfluous, vehement(-ly). <p>see GREEK  (G4012) peri <p>see GREEK  (G1537) ek "
g4054,περισσότερον,-,perissoteron,(per-is-sot'-er-on),"more abundantly, a great deal, far more","more abundantly, a great deal, far more. ","Neuter of  (G4055) perissoteros (as adverb); in a more superabundant way -- more abundantly, a great deal, far more. <p>see GREEK  (G4055) perissoteros "
g4055,"περισσότερος, τέρα, τερον",Adjective,perissoteros,(per-is-sot'-er-os),"greater, more","more abundant, greater","Comparative of  (G4053) perissos; more superabundant (in number, degree or character) -- more abundant, greater (much) more, overmuch. <p>see GREEK  (G4053) perissos "
g4056,περισσοτέρως,-,perissoterós adv. from NG4055,(per-is-sot-er'-oce),"more abundantly, much more","more abundantly, much more","Adverb from  (G4055) perissoteros; more superabundantly -- more abundant(-ly), X the more earnest, (more) exceedingly, more frequent, much more, the rather. <p>see GREEK  (G4055) perissoteros "
